x,y
4.025264549290693,5.247585173488975
4.903025634393713,8.009763883048942
5.218481149297864,7.78223149443597
6.512505387810707,6.813809933115331
2.228645653233475,5.789084261935904
6.631087322442294,6.97044549599919
6.422654968922042,7.705468069467018
6.304633838001343,8.930887095960106
6.084682335055728,6.700482229280256
3.4772845210422956,6.412273118783225
3.8198676516153207,6.678113677332659
3.8885366158569354,6.980001537562336
4.876580236252783,9.666915292758203
5.742689625994917,7.447255742078941
6.162722599628194,5.7536941087759415
5.4377955836491445,7.253476285909122
4.395473920847852,6.2277634937645665
6.026749567490011,7.733920329481233
5.0500458205342404,8.538338950169432
5.060224050593105,8.568972557032492
4.925014956971156,6.3305001298494155
5.210330494217035,6.335991094732409
5.573503315909127,5.066733217924082
3.9498277672752486,6.557693367721923
3.667468554655656,4.488971993067502
5.579942043054944,6.134988360361586
3.597163937936748,7.035824477245198
6.230997921943427,7.8965479767740065
6.865595130732307,8.605471483270955
5.047575433425391,8.479758320012696
3.857053003529475,4.435114896308684
4.093920723687726,8.556192970754413
5.885021727318927,8.12968400676815
4.685703028868076,8.93454372243328
5.104191949282805,9.722272015423277
6.396876506886696,9.156891217512076
5.164967400528053,6.21400384148163
5.681988879561767,7.898701208876176
4.149024429440343,5.9351640096719045
5.82807239022021,5.537700734473656
5.209634631302305,8.803846396508074
4.821986418504708,5.715044061098412
5.251433429474098,8.564081653226387
3.3533540735944083,7.854233403750368
5.929271083834314,7.287662415198106
4.606044074528792,6.93408092905226
3.884757194873435,8.118009446471573
3.626335672905901,5.477709925430247
4.928397804781182,9.432930601173119
3.791939294434857,3.3637366057675937
4.882680078759069,7.394395749072746
7.26917829468365,5.051086739785134
6.223559627165883,7.3196587753329245
6.976537631858261,7.372755210378937
4.998641361396798,5.22826992156807
4.0989340764662545,4.469552817544808
5.950572245420116,6.247331492843964
3.816830637695487,7.127451894635862
5.840561454575251,7.474781296582001
7.040087363012943,4.409806776689482
3.963094999476562,4.817609557928369
5.29231371292756,5.2386725119151745
6.936897610085483,7.274268381356769
6.029935242096477,7.340567449165214
4.0868978606227175,7.0458423536391415
5.808011443030861,7.128372655025283
6.268013169056794,9.037863622535568
7.131843448784555,7.407075563941875
4.758659978535409,6.2480117268564275
4.6546156529060765,6.251311775000147
3.864752479612646,8.402273325983009
5.7159116558913725,5.949431536127834
4.633137104973832,5.5606119328500725
4.888239015308648,6.260147017319229
3.604421144722269,5.119928455632416
2.818500962283409,8.087297571297901
4.496940139479649,6.302850304637766
5.327085615322768,5.7746582242088005
5.258492365397357,5.454550023475507
5.637520722413976,5.256496934923369
5.561476550149899,6.0074356861247615
4.582421323107411,7.557929897828065
5.843641326047541,8.6590354767937
4.487778243351568,8.564843261264016
3.585105312726685,7.117972149466846
4.247091713993507,8.823825286649445
5.429822516624486,6.909967605694304
6.022490953429927,7.960787127214058
4.341849065818887,5.521922138089238
6.545498995638461,7.407842307966799
4.9410675684045815,6.749177367134377
4.9611876967318045,9.291902314788189
4.538732995182995,6.6276708407621525
6.362398424874497,5.560105907693403
4.633179879396394,7.387134132870167
7.351814810605772,10.7073389637996
4.173587696329679,6.901007523662843
4.323130492768815,6.102894051323132
5.43937989639311,7.062772831682291
4.748131031299505,7.908517114696717
4.585334442292515,6.928408093422108
5.4695752658832815,9.54236796513942
5.244415078358801,8.353391202495558
6.3960943454088275,6.000632422798806
5.091761408428485,5.5409646455809405
4.317434008585643,8.743028682756353
3.966387969537043,6.200772455410301
4.691741033891734,8.498812501521678
4.474482974396213,6.317898024259534
5.0261551239968165,4.838819655602772
3.8221924452619467,8.320373344722253
5.116827945189822,6.437565788216841
4.080681660229225,6.261609312520814
5.139893618825609,9.118074027011303
5.580381733721032,7.976935051409464
5.289592039329261,7.232328156035185
4.42084444759299,7.387711490990468
5.425694104760372,7.169039304486754
4.304289172319871,9.573635598731531
5.184070520864397,7.347001380243266
3.9943686958458198,6.833981797297116
4.731262771677081,9.217722269999697
4.8815968653392865,5.378141042068845
7.394667930250634,6.767200427611322
5.2568659419119825,7.885534854032391
5.4138013232552,7.307145855355868
4.0912922359215464,4.782090197941751
5.7205384470134755,7.418984080842061
5.561263055411619,6.695573090622627
6.276870177688483,8.215015817436475
4.665252001159361,4.320342530592221
6.092231240477647,7.927737748760066
5.468996370242113,7.662644215224872
5.726322811590602,7.378321947877597
4.771585963571222,7.21281163501187
6.530393017902176,8.225371662776613
5.268872285878198,4.244320412249544
3.7533168706660582,6.820790021624266
4.202490719302009,4.930901697610867
4.663282306177921,6.586798232092549
4.528717832858941,8.669564711827523
4.319215791546441,5.74964187287984
3.6646065138905612,6.537375544577756
4.946207774708353,6.446755778497252
4.9607720162437765,8.742032496919686
6.4781816658932545,6.448781468052691
4.722663676351538,9.465828848104847
7.5414247443122235,7.9252613467040725
4.951003203466181,5.232111661507766
4.50758744457152,4.898992627915623
4.937262590230466,7.038101431552239
5.273204145476158,5.665418904856295
4.868142743373063,3.8286963815848396
7.626486336108168,10.4949604619446
6.614113287943111,5.991453697668396
4.576975417844204,5.486971361755457
6.042371666572238,7.66421026729829
5.7095086213899515,4.160130441416321
5.146884208688826,7.238637408286895
6.4969881497168664,2.70313234520244
5.526250899372126,9.21290815731037
4.616607455386517,8.280549664697524
3.3881485954685067,4.684279199194059
5.458132922301072,8.050847354451859
6.1558275288073885,5.759011391370736
3.086224313547574,3.8625647152872267
5.786671860886546,8.065806326968271
4.161484509323082,7.132646988724234
3.837551786849857,8.710315427548933
4.557927395937398,6.720028971809684
6.446080555226915,8.158860473730037
5.443158479918468,6.065422764442422
4.436169576097932,7.4647271150444015
5.8528366087940995,7.23608643395065
5.955448013429532,7.754400092182831
5.306013917341779,5.886710341337168
2.87861830613141,6.538606623235059
4.648202947254098,7.723662427695903
6.3628524827465185,8.515726268101947
3.8741709548827274,5.159134562604409
6.444404939888853,9.343684085768844
4.822211890392512,8.14539749308885
4.861597624840541,9.426484484694088
5.2793607534141405,8.658225700537523
6.392434117160823,8.611130414351557
4.535552321139858,5.821811746338928
4.048242469968383,7.1429232320757805
5.215005729980832,7.29442064424902
5.173150908614491,6.101666220603897
5.343244556636141,6.810017559272212
4.138200680881886,7.610425655131446
4.92094406188337,7.827128901401681
3.8217738418597094,6.425702227449711
4.101083489850954,4.089937660208752
5.985977094061095,6.863387663145017
5.710624489454318,5.921697788233489
4.502507564499804,8.352985130014979
3.8711354361437857,7.760972454506479
5.7237280235521135,6.001795717952082
5.4216424406925725,5.0722869213976916
4.044038718136443,5.719011088332136
4.245733042526021,7.771267825625818
6.619738034148616,9.719465255382925
6.297244802017433,6.463600929701284
4.362413618756708,8.052310905998645
5.7143105623548145,8.764468916959139
2.627666407935458,5.097382509824536
4.491739202875458,6.4461072161034
6.250127642844719,5.867520451585091
3.763839863991854,6.6849005981727165
3.8618694312051227,3.7205860114664064
4.718182557429265,8.294094319972364
4.5137311232875845,4.469464641997524
4.7043093472482065,7.395124448402124
4.794193356448109,9.023572891741658
5.962285118320071,6.513263248084956
6.3433743771355475,8.816204143876591
6.49841942524743,5.92131069489972
6.482869712184841,7.266883426299037
5.3121728029500375,9.717635684364364
